CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,SatisfactionScore,CardType,PointEarned,AgeGroup,BalanceGroup,TenureGroup,SalaryGroup,Cluster,ChurnProbability,PredictedChurn,RiskCategory,BalanceScore,SalaryScore,TenureScore,PointsScore,CustomerValueScore,EstimatedCustomerValue,RevenueAtRisk
546,Spain,Male,42,7,139070.51,1,1,1,86945.0,0,0,3,DIAMOND,451,41-50,High,Long,Medium,0,0.1197209,0,Low Risk,0.5542908278018378,0.4347413462746199,0.7,0.451,0.5372387350031211,46710.221814846365,5592.18979487304
673,Spain,Female,37,8,0.0,2,1,1,183318.79,0,0,1,SILVER,603,31-40,No Balance,Long,Very High,3,0.028010512,0,Low Risk,0.0,0.9166284152284125,0.8,0.603,0.4952885245685238,90795.69302478706,2543.2338490191146
593,France,Male,35,9,114193.24,1,1,0,71154.1,0,0,5,DIAMOND,660,31-40,High,Very Long,Medium,2,0.08908333,0,Low Risk,0.4551379406674639,0.35578387747379303,0.9,0.66,0.5347903395091236,38052.525296466134,3389.8456683184404
656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0,0,5,PLATINUM,806,31-40,Very High,Very Long,Very High,0,0.1948232,0,Low Risk,0.6691103148692762,0.7594643558597803,1.0,0.806,0.7760834327056445,117877.10851671147,22965.195487972982
535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0,0,1,PLATINUM,577,51-60,High,Medium,Medium,1,0.29045656,0,Low Risk,0.5644385335894745,0.37945751760266183,0.5,0.577,0.4973126687165883,37740.38705679912,10961.942997586395
678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0,0,1,SILVER,824,31-40,High,Medium,Medium,0,0.054959603,0,Low Risk,0.5809038641944226,0.4478505391802732,0.3,0.824,0.509116707431851,45599.92376420467,2506.1537069109545
477,Spain,Female,48,2,129120.64,1,0,1,26475.79,0,0,3,GOLD,238,41-50,High,New,Low,0,0.40539005,0,Medium Risk,0.5146338100859995,0.1323839276356791,0.2,0.238,0.30936870232510355,8190.780795331953,3320.4610361586606
850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0,0,2,PLATINUM,445,31-40,High,Long,High,2,0.094029985,0,Low Risk,0.4398192907726002,0.6318027557836174,0.7,0.445,0.5499685430441253,69491.7152311749,6534.304940811647
427,France,Male,29,1,141325.56,1,1,1,93839.3,0,0,5,GOLD,589,18-30,High,New,Medium,0,0.0380319,0,Low Risk,0.5632787399856253,0.4692141424517562,0.1,0.589,0.44497573872977697,41756.21183938516,1588.0680730543127
752,France,Male,49,2,78653.84,1,1,0,7698.6,0,0,2,SILVER,989,41-50,Medium,New,Low,2,0.5197562,1,Medium Risk,0.3134891939591888,0.03849444739122191,0.2,0.989,0.27584401180104207,2123.6127092515026,1103.7608720322658
649,France,Male,47,1,0.0,2,1,1,145593.85,0,0,4,GOLD,908,41-50,No Balance,New,High,3,0.041449483,0,Low Risk,0.0,0.7279966226730125,0.1,0.908,0.32919898680190374,47929.34790458836,1986.646691172321
799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0,0,1,SILVER,395,18-30,High,Medium,Low,2,0.16213144,0,Low Risk,0.566977811588761,0.2252212683196888,0.3,0.395,0.39385750513141105,17740.35030633189,2876.2685412700303
589,France,Female,61,1,0.0,1,1,0,61108.56,1,1,4,SILVER,923,60+,No Balance,New,Medium,1,0.94944805,1,High Risk,0.0,0.3055542888412604,0.1,0.923,0.20396628665237815,12464.08606587405,11834.002210276287
583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1,1,5,DIAMOND,878,51-60,High,Long,Medium,2,0.8934897,1,High Risk,0.4622947109720923,0.28778072055509285,0.6,0.878,0.4790521005553648,27571.355014321456,24634.721720339574
839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0,0,3,PLATINUM,497,31-40,Medium,Very Long,Medium,2,0.107194185,0,Low Risk,0.30128738724156884,0.31338388323400956,1.0,0.497,0.46423011986683044,29095.353509184075,3118.8527067038767
540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0,0,5,SILVER,778,41-50,Very High,Medium,Low,0,0.12420431,0,Low Risk,0.654102388742776,0.06060622879420266,0.3,0.778,0.4176228241353712,5061.918550551766,628.7121008474822
850,France,Male,31,6,67996.23,2,0,0,50129.87,1,1,3,DIAMOND,895,31-40,Medium,Long,Medium,3,0.06680062,0,Low Risk,0.27101134966790696,0.25065877476993137,0.6,0.895,0.3931021722981422,19706.16079402347,1316.3837588604604
696,Spain,Female,51,5,0.0,2,1,0,55022.43,0,0,4,SILVER,509,51-60,No Balance,Medium,Medium,3,0.20966564,0,Low Risk,0.0,0.2751224946057972,0.5,0.509,0.23343674838173917,12844.257147261857,2692.999395105231
660,Spain,Female,33,1,0.0,2,0,0,117834.91,0,0,1,PLATINUM,485,31-40,No Balance,New,High,3,0.032171212,0,Low Risk,0.0,0.5891967037960627,0.1,0.485,0.24525901113881882,28900.073504231714,929.7503915202213
682,France,Male,48,1,138778.15,1,0,1,168840.23,0,0,5,SILVER,229,41-50,High,New,Very High,0,0.22072807,0,Low Risk,0.5531255738136548,0.8442328931567827,0.1,0.229,0.5174200974724967,87361.32826387878,19283.097380322415
744,France,Female,43,10,147832.15,1,0,1,24234.11,0,0,3,SILVER,982,41-50,High,Very Long,Low,0,0.3114036,0,Medium Risk,0.58921193860025,0.12117510618399252,1.0,0.982,0.5702373072952978,13819.193631098049,4303.346645821004
785,France,Female,36,4,135438.4,1,0,0,190627.01,0,0,4,SILVER,834,31-40,High,Medium,Very High,2,0.12004211,0,Low Risk,0.5398143923694277,0.9531708892254349,0.4,0.834,0.6652770237154016,126819.76985256611,15223.712762816423
752,Spain,Male,48,5,116060.08,1,1,0,156618.38,1,1,5,PLATINUM,265,41-50,High,Medium,Very High,2,0.560107,1,Medium Risk,0.46257857124380664,0.7831213453625856,0.5,0.265,0.5464678321062982,85586.90658660042,47937.825487501
706,France,Female,29,5,112564.62,1,1,0,42334.38,0,0,5,PLATINUM,819,18-30,High,Medium,Low,2,0.09096396,0,Low Risk,0.44864677925607166,0.2116798591627045,0.5,0.819,0.42486266945123996,17986.297696363185,1636.1048642000728
583,France,Female,27,1,125406.58,1,1,1,110784.42,0,0,1,PLATINUM,992,18-30,High,New,High,0,0.05803308,0,Low Risk,0.4998307480140642,0.5539429282541023,0.1,0.992,0.4853151776818564,53765.3604766814,3120.16946577209
660,Germany,Female,39,5,135134.99,1,1,0,173683.0,1,1,1,DIAMOND,816,31-40,High,Medium,Very High,2,0.50827396,1,Medium Risk,0.5386050965951953,0.8684476536317766,0.5,0.816,0.657576334727611,114209.83054449566,58049.88284177977
819,France,Female,39,9,133102.92,1,1,0,27046.46,1,1,2,SILVER,444,31-40,High,Very Long,Low,2,0.21514992,0,Low Risk,0.5305059117827482,0.1352373849256732,0.9,0.444,0.47717358019080125,12905.856149687297,2776.6939181367297
673,France,Female,34,8,42157.08,1,1,0,20598.59,1,1,2,SILVER,611,31-40,Low,Long,Low,2,0.24976231,0,Low Risk,0.16802471473577182,0.10299682268053278,0.8,0.611,0.31920893269846856,6575.2539289933475,1642.2506101419544
752,France,Female,30,3,0.0,2,1,1,104991.28,0,0,4,SILVER,974,18-30,No Balance,Medium,High,3,0.02333217,0,Low Risk,0.0,0.5249761391028303,0.3,0.974,0.3148928417308491,33061.002516159264,771.3849310774557
578,France,Male,38,7,82259.29,1,1,0,8996.97,0,0,1,DIAMOND,325,31-40,Medium,Long,Low,2,0.13413954,0,Low Risk,0.3278593711096007,0.04498654149396017,0.7,0.325,0.3171397108920283,2853.296464704252,382.7398752590546
438,France,Female,36,4,0.0,2,1,0,64420.5,0,0,3,SILVER,660,31-40,No Balance,Medium,Medium,3,0.045721598,0,Low Risk,0.0,0.32211461150939275,0.4,0.66,0.24263438345281785,15630.628299222251,714.6573035844635
652,France,Male,38,6,0.0,2,1,1,145700.22,0,0,2,PLATINUM,691,31-40,No Balance,Long,High,3,0.014081186,0,Low Risk,0.0,0.7285284926713244,0.6,0.691,0.40765854780139726,59395.940099544096,836.3652801865389
629,France,Female,49,4,0.0,2,1,1,196335.48,0,0,5,PLATINUM,921,41-50,No Balance,Medium,Very High,3,0.12332337,0,Low Risk,0.0,0.9817143124581484,0.4,0.921,0.46661429373744456,91612.94133580217,11298.016661143425
720,France,Male,52,7,0.0,1,1,1,14781.12,0,0,1,GOLD,678,51-60,No Balance,Long,Low,1,0.43412775,0,Medium Risk,0.0,0.0739083789550487,0.7,0.678,0.2299725136865146,3399.251321502015,1475.7093278881962
668,France,Male,42,3,150461.07,1,1,0,108139.23,0,0,1,DIAMOND,335,41-50,Very High,Medium,High,2,0.20089643,0,Low Risk,0.5996899777116678,0.5407164809396833,0.3,0.335,0.49559093536657206,53592.82214552087,10766.606642660083
459,Germany,Male,48,4,133994.52,1,1,1,19287.06,1,1,5,DIAMOND,661,41-50,High,Medium,Low,0,0.4752126,0,Medium Risk,0.5340595458498707,0.0964389261036215,0.4,0.661,0.38865549617103473,7496.021873980518,3562.204044391154
729,Spain,Male,31,8,164870.81,2,1,1,9567.39,0,0,4,PLATINUM,249,31-40,Very High,Long,Low,0,0.057717323,0,Low Risk,0.6571226189884507,0.047838748736952506,0.8,0.249,0.46210067221646606,4421.097350357095,255.17390378500463
498,Germany,Male,25,8,121702.73,1,1,1,132210.49,0,0,4,DIAMOND,793,18-30,High,Long,High,0,0.11519463,0,Low Risk,0.48506837975530226,0.6610773065067246,0.8,0.793,0.6316505438541383,83510.82791172211,9619.998922284502
549,Spain,Male,25,6,193858.2,1,0,1,21600.11,0,0,3,PLATINUM,737,18-30,Very High,Long,Low,0,0.11356279,0,Low Risk,0.7726571374058687,0.10800461097337259,0.6,0.737,0.5351642382543593,11559.606414360369,1312.7411557166595
601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0,0,1,DIAMOND,929,51-60,High,New,Very High,1,0.3689615,0,Medium Risk,0.5222836491102822,0.9983450377734202,0.1,0.929,0.621316970976139,124053.07840055239,45770.80988628541
544,France,Male,64,9,113829.45,1,1,1,124341.49,0,0,3,GOLD,562,60+,High,Very Long,High,1,0.13977155,0,Low Risk,0.45368798941434746,0.6217308270790982,0.9,0.562,0.6041944438894685,75126.43740293791,10500.538601786606
751,France,Female,30,6,0.0,2,1,0,15766.1,0,0,2,DIAMOND,633,18-30,No Balance,Long,Low,3,0.03320289,0,Low Risk,0.0,0.0788334641382516,0.6,0.633,0.20695003924147548,3262.795013685027,108.33422393193244
632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0,0,3,SILVER,532,41-50,Medium,Medium,Low,0,0.33309025,0,Medium Risk,0.32633719929872723,0.16821737497329897,0.3,0.532,0.2942000922114806,9897.541284197994,3296.7745007388307
694,Spain,Male,57,8,116326.07,1,1,1,117704.65,0,0,2,SILVER,988,51-60,High,Long,High,1,0.18525733,0,Low Risk,0.46363872279777024,0.5885453793062618,0.8,0.988,0.6208191029109866,73073.29522145166,13537.363567027893
678,France,Male,31,2,0.0,2,1,1,58803.28,0,0,1,DIAMOND,888,31-40,No Balance,New,Medium,3,0.01322742,0,Low Risk,0.0,0.2940274554323242,0.2,0.888,0.21700823662969726,12760.796100842344,168.79240956020405
695,France,Male,46,4,0.0,2,1,1,137537.22,0,0,2,PLATINUM,499,41-50,No Balance,Medium,High,3,0.032172363,0,Low Risk,0.0,0.6877119579696196,0.4,0.499,0.33621358739088586,46241.88213596949,1487.710617881626
661,France,Female,41,1,0.0,2,0,1,131300.68,0,0,1,PLATINUM,671,41-50,No Balance,New,High,3,0.048718985,0,Low Risk,0.0,0.656528085456013,0.1,0.671,0.2840584256368039,37297.06444584178,1817.075123280999
661,France,Male,33,9,0.0,2,1,1,84174.81,0,0,2,DIAMOND,873,31-40,No Balance,Very Long,Medium,3,0.011067817,0,Low Risk,0.0,0.4208898754593172,0.9,0.873,0.39356696263779517,33128.424302313506,366.6593376763586
559,France,Female,31,3,127070.73,1,0,1,160941.78,0,0,2,PLATINUM,665,31-40,High,Medium,Very High,0,0.07400496,0,Low Risk,0.5064635207067538,0.804739158192348,0.3,0.665,0.570507155740406,91818.43714759816,6795.0197683705155
503,France,Male,29,3,0.0,2,1,1,143954.99,0,0,1,DIAMOND,927,18-30,No Balance,Medium,High,3,0.009160633,0,Low Risk,0.0,0.7198020145557472,0.3,0.927,0.3686406043667242,53067.65451520574,486.13330718459264
695,Spain,Male,46,3,122549.64,1,1,1,56297.85,0,0,3,SILVER,520,41-50,High,Medium,Medium,0,0.20770793,0,Low Risk,0.4884438936940492,0.2814998343937732,0.3,0.52,0.39182750779575165,22059.046259759056,4581.838836388796
640,France,Female,42,5,176099.13,1,1,1,8404.73,0,0,5,PLATINUM,380,41-50,Very High,Medium,Low,0,0.17479363,0,Low Risk,0.7018751318513425,0.042025230148653586,0.5,0.38,0.43135762178513315,3625.444344546162,633.7045773461944
624,Germany,Female,48,3,122388.38,2,0,0,30020.09,0,0,2,PLATINUM,300,41-50,High,Medium,Low,2,0.54330105,1,Medium Risk,0.48780116261546674,0.150106093989134,0.3,0.3,0.33015229324292694,9911.20155685906,5384.766212603161
667,France,Male,42,9,0.0,2,0,1,58137.42,0,0,3,GOLD,300,41-50,No Balance,Very Long,Medium,3,0.019146401,0,Low Risk,0.0,0.2906980302459372,0.9,0.3,0.29720940907378124,17278.98824327423,330.830437780014
642,France,Male,26,0,0.0,1,0,0,47472.68,0,0,5,SILVER,616,18-30,No Balance,New,Low,2,0.14674003,0,Low Risk,0.0,0.2373723251994275,0.0,0.616,0.13281169755982825,6304.927218514507,925.1852091926353
640,Spain,Female,32,6,118879.35,2,1,1,19131.71,0,0,2,PLATINUM,869,31-40,High,Long,Low,0,0.085339405,0,Low Risk,0.47381528492305386,0.09566214689672331,0.6,0.869,0.42512475803823857,8133.363584607749,694.0964089590924
529,Spain,Male,35,5,0.0,2,1,1,187288.5,0,0,2,PLATINUM,395,31-40,No Balance,Medium,Very High,3,0.018531363,0,Low Risk,0.0,0.9364777115619547,0.5,0.395,0.42044331346858643,78744.19751456135,1459.237308286034
563,France,Female,39,5,0.0,2,1,1,17603.81,0,0,1,SILVER,336,31-40,No Balance,Medium,Low,3,0.049170133,0,Low Risk,0.0,0.0880223596407225,0.5,0.336,0.16000670789221677,2816.7276844600847,138.49887486968439
593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0,0,5,PLATINUM,910,31-40,Medium,Medium,Medium,2,0.11060756,0,Low Risk,0.35367523124628014,0.33511275023940895,0.4,0.91,0.4130039175703348,27679.534945681364,3061.565822276548
739,Germany,Male,45,7,102703.62,1,0,1,147802.94,1,1,3,SILVER,827,41-50,High,Long,High,0,0.46981034,0,Medium Risk,0.4093439690991669,0.7390424879975487,0.7,0.827,0.6081503340389314,89886.40733293613,42229.563590465215
788,Spain,Female,70,1,0.0,2,1,1,41610.62,0,0,3,DIAMOND,844,60+,No Balance,New,Low,1,0.04315775,0,Low Risk,0.0,0.2080609230907082,0.1,0.844,0.16681827692721246,6941.411930273006,299.57572073373984
684,Spain,Female,38,3,0.0,2,1,0,44255.65,0,0,4,SILVER,866,31-40,No Balance,Medium,Low,3,0.043770783,0,Low Risk,0.0,0.2212865703750461,0.3,0.866,0.21298597111251383,9425.832592465524,412.5760729991359
482,France,Male,55,5,97318.25,1,0,1,78416.14,0,0,5,GOLD,408,51-60,Medium,Medium,Medium,1,0.22792068,0,Low Risk,0.38787959685145473,0.39209544278864883,0.5,0.408,0.41358047157717653,32431.384160461897,7391.783131193704
591,Spain,Male,58,5,128468.69,1,0,1,137254.55,0,0,2,GOLD,515,51-60,High,Medium,High,1,0.19728558,0,Low Risk,0.5120353447090809,0.6862985548256614,0.5,0.515,0.5622037043313307,77165.01644632984,15223.545025323721
651,Germany,Female,41,4,133432.59,1,0,1,151303.48,0,0,3,SILVER,807,41-50,High,Medium,Very High,0,0.416028,0,Medium Risk,0.5318198715661805,0.7565458461238143,0.4,0.807,0.6003917024636165,90841.35394586976,37792.54679939231
749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0,0,3,DIAMOND,678,31-40,High,Long,Medium,2,0.16381782,0,Low Risk,0.5651002365143554,0.4316843813327381,0.8,0.678,0.5833454090055635,50362.32670328499,8250.246570659934
583,France,Male,24,9,135125.28,1,0,0,89801.9,0,0,5,SILVER,304,18-30,High,Very Long,Medium,2,0.06594336,0,Low Risk,0.5385663956230197,0.4490263833920155,0.9,0.304,0.5605344732668125,50337.06071485896,3319.394916061802
661,Spain,Male,42,2,178820.91,1,0,0,29358.57,1,1,1,PLATINUM,426,41-50,Very High,New,Low,2,0.37110162,0,Medium Risk,0.7127232813928556,0.14679836961869766,0.2,0.426,0.4117288234427515,12087.769484061662,4485.790837721847
715,France,Female,31,2,112212.14,2,1,1,181600.72,0,0,5,PLATINUM,641,31-40,High,New,Very High,0,0.040731594,0,Low Risk,0.4472419060663236,0.9080377422191074,0.2,0.641,0.5554080850922617,100862.50814657599,4108.290731648026
769,Germany,Female,45,5,126674.81,1,1,0,124118.71,1,1,5,DIAMOND,592,41-50,High,Medium,High,2,0.7256014,1,High Risk,0.5048855094911244,0.6206168851948833,0.5,0.592,0.5473392693549148,67935.04404467456,49293.763067877524
625,France,Female,51,7,136294.97,1,1,0,38867.46,1,1,1,PLATINUM,833,51-60,High,Long,Low,2,0.63198936,1,Medium Risk,0.5432284079962506,0.1943446073572366,0.7,0.833,0.4988947454056712,19390.771561265108,12254.761308910136
641,France,Female,36,5,66392.64,1,1,0,31106.67,0,0,1,SILVER,224,31-40,Medium,Medium,Low,2,0.16532327,0,Low Risk,0.2646199498768604,0.15553919827385507,0.5,0.224,0.27490973943290065,8551.526544325226,1413.7663317996464
716,Germany,Male,27,1,122552.34,2,1,0,67611.36,0,0,5,GOLD,475,18-30,High,New,Medium,2,0.050447524,0,Low Risk,0.4884546550354369,0.3380695114136291,0.1,0.475,0.3643027154382635,24631.00204247399,1242.5730666817556
767,France,Male,43,1,76408.85,2,1,0,77837.63,0,0,2,PLATINUM,307,41-50,Medium,New,Medium,2,0.16036336,0,Low Risk,0.3045413777362753,0.38920278402467934,0.1,0.307,0.28927738630191396,22516.66616233545,3610.8482417904183
745,Germany,Male,36,8,145071.24,1,0,0,6078.46,0,0,5,PLATINUM,766,31-40,High,Long,Low,2,0.27623427,0,Low Risk,0.5782078293222559,0.030393442793449032,0.8,0.766,0.4770011645669371,2899.4324987735445,800.9226197129859
589,France,Male,34,6,0.0,2,1,1,177896.92,0,0,1,SILVER,261,31-40,No Balance,Long,Very High,3,0.018078726,0,Low Risk,0.0,0.889518045878525,0.6,0.261,0.4129554137635575,73463.4962058625,1328.1264189078277
796,France,Female,45,2,109730.22,1,1,1,123882.73,0,0,2,DIAMOND,267,41-50,High,New,High,0,0.296571,0,Low Risk,0.43734976220823363,0.6194369408289752,0.2,0.267,0.427470987131986,52956.27288170529,15705.294804800218
664,France,Male,57,6,0.0,2,1,1,15304.08,0,0,5,SILVER,564,51-60,No Balance,Long,Low,1,0.07417324,0,Low Risk,0.0,0.07652327727522554,0.6,0.564,0.19935698318256767,3050.97521918467,226.30071716663716
445,Spain,Male,62,1,64119.38,1,1,1,76569.64,1,1,5,PLATINUM,561,60+,Medium,New,Medium,1,0.20642813,0,Low Risk,0.2555594584239362,0.3828625956335958,0.1,0.561,0.2931825620596532,22448.883231185304,4634.08098600194
543,Germany,Female,57,1,106138.33,2,1,1,120657.32,1,1,5,GOLD,677,51-60,High,New,High,1,0.41064507,0,Medium Risk,0.4230336309056797,0.6033092844290945,0.1,0.677,0.43790623769100023,52836.59305107908,21697.086452021882
746,Spain,Male,36,2,0.0,2,1,1,16436.56,0,0,5,DIAMOND,718,31-40,No Balance,New,Low,3,0.013319418,0,Low Risk,0.0,0.08218589018947113,0.2,0.718,0.13645576705684134,2242.8634025757965,29.87363517580931
742,Germany,Male,33,0,181656.51,1,1,1,107667.91,0,0,1,SILVER,288,31-40,Very High,New,High,0,0.16461226,0,Low Risk,0.7240250812590882,0.5383597923281915,0.0,0.288,0.4799179702020927,51671.7648231016,8505.805985719255
750,France,Female,32,5,0.0,2,1,0,95611.47,0,0,1,SILVER,872,31-40,No Balance,Medium,Medium,3,0.03473931,0,Low Risk,0.0,0.47807532563224375,0.5,0.872,0.3306225976896731,31611.31258032825,1098.155187234923
669,France,Male,30,7,95128.86,1,0,0,19799.26,0,0,4,PLATINUM,463,18-30,Medium,Long,Low,2,0.062286586,0,Low Risk,0.379153384547487,0.09900002240084226,0.7,0.463,0.3676613605392475,7279.4228692703,453.4103985771713
594,Spain,Female,49,2,126615.94,2,0,1,123214.74,0,0,3,DIAMOND,650,41-50,High,New,High,1,0.3237709,0,Medium Risk,0.5046508723920538,0.6160968652421331,0.2,0.65,0.49168940852946147,60583.38263271138,19615.13632003733
574,Spain,Male,36,1,0.0,2,0,1,71709.12,0,0,2,DIAMOND,980,31-40,No Balance,New,Medium,3,0.014653729,0,Low Risk,0.0,0.35855908182147644,0.1,0.98,0.22556772454644294,16175.263027627821,237.02792091057762
659,Germany,Male,36,2,76190.48,2,1,1,149066.14,0,0,1,PLATINUM,374,31-40,Medium,New,High,0,0.028950071,0,Low Risk,0.30367102435893395,0.7453587254880784,0.2,0.374,0.4224760273899971,62976.870645561154,1823.1848765468112
750,Germany,Male,40,5,168286.81,3,1,0,20451.99,1,1,4,GOLD,523,31-40,Very High,Medium,Low,3,0.9528758,1,High Risk,0.670737708684829,0.10226379511869646,0.5,0.523,0.4512742220095406,9229.455875796904,8794.525151214677
626,Germany,Male,35,4,88109.81,1,1,1,32825.5,0,0,5,SILVER,279,31-40,Medium,Medium,Low,0,0.14407377,0,Low Risk,0.3511776833374857,0.16413367142604562,0.4,0.279,0.29761117476280796,9769.235617176553,1407.4906053849027
620,France,Male,42,4,0.0,2,1,0,6232.31,0,0,5,GOLD,402,41-50,No Balance,Medium,Low,3,0.019830663,0,Low Risk,0.0,0.03116272171833661,0.4,0.402,0.12954881651550101,807.3883846577222,16.01104696626166
580,France,Female,35,8,0.0,2,0,1,10357.03,0,0,3,GOLD,717,31-40,No Balance,Long,Low,3,0.033268563,0,Low Risk,0.0,0.051787097194854526,0.8,0.717,0.24723612915845639,2560.6320067780075,85.18854723731057
686,France,Female,34,3,123971.51,2,1,0,147794.63,0,0,5,PLATINUM,410,31-40,High,Medium,High,2,0.061739355,0,Low Risk,0.4941110153528869,0.7390009364352099,0.3,0.41,0.5203446870717177,76904.1504982303,4748.012648583667
540,France,Male,48,0,148116.48,1,0,0,116973.48,0,0,3,GOLD,274,41-50,High,New,High,2,0.43935508,0,Medium Risk,0.5903451875620098,0.5848893918411332,0.0,0.274,0.43900489257714387,51351.930021774686,22561.73132287122
634,Germany,Male,35,6,116269.01,1,1,0,129964.94,0,0,1,SILVER,989,31-40,High,Long,High,2,0.29745057,0,Low Risk,0.46341129978311113,0.6498491343274507,0.6,0.989,0.5992192602114796,77877.49520022934,23164.705337480485
632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0,0,3,DIAMOND,666,31-40,High,New,Medium,2,0.120930165,0,Low Risk,0.4806700999597088,0.46410175022580846,0.1,0.666,0.41809856505162607,38806.59597859767,4692.888054780153
501,France,Female,41,3,144260.5,1,1,0,172114.67,0,0,5,DIAMOND,518,41-50,High,Medium,Very High,2,0.2944668,0,Low Risk,0.5749764775012834,0.8606057087746499,0.3,0.518,0.5999723036329083,103264.03504891782,30407.82995594267
650,Spain,Female,25,3,86605.5,3,1,0,16649.31,1,1,2,GOLD,653,18-30,Medium,Medium,Low,3,0.66100764,1,Medium Risk,0.3451819820549451,0.08324968018797507,0.3,0.653,0.2883476968783706,4800.790193114025,3173.3589956854457
786,France,Male,34,9,0.0,2,1,0,144517.19,0,0,1,GOLD,723,31-40,No Balance,Very Long,High,3,0.014752235,0,Low Risk,0.0,0.7226131202533215,0.9,0.723,0.4690839360759965,67790.69231584265,1000.064223856005
554,Germany,Female,37,4,58629.97,1,0,0,182038.6,0,0,2,DIAMOND,606,31-40,Medium,Medium,Very High,2,0.3182118,0,Medium Risk,0.23368041582141977,0.9102272245436428,0.4,0.606,0.5071403336916608,92319.11634876276,29377.032187749224
